location_id,device_id,location_type,temp_ext,temp_sp,temp_amb,delta_sp_amb,delta_amb_ext,conso_tstats_telemetry,conso_tstats_enr
836,42334,Maison en rangée,2.125,22.5,22.5,0,20.375,0.147,0.07374126984127043
836,42334,Maison en rangée,2.2,22.5,22.5,0,20.3,0.12879166666666697,0.04564346126510282
836,42334,Maison en rangée,2.2750000000000004,22.5,22.5,0,20.225,0.0825,0.01553679971988804
836,42334,Maison en rangée,2.35,22.5,23,-0.5,20.65,0.03733333333333303,0.003490720543536554
836,42334,Maison en rangée,3,22.5,22,0.5,19,0.05520000000000073,0.02205900143163899
836,42334,Maison en rangée,3,22.5,22.5,0,19.5,0.09179999999999927,0.032360206482495414
836,42334,Maison en rangée,3,22.5,22.5,0,19.5,0.092,0.02941433494087156
836,42334,Maison en rangée,3,22.5,22.5,0,19.5,0.092,0.029249893162392862
836,42334,Maison en rangée,3,22.5,22.5,0,19.5,0.101,0.04314396785760679
836,42334,Maison en rangée,2.925,22.5,22.5,0,19.575,0.11957142857142936,0.059314501566243356
836,42334,Maison en rangée,2.85,22.5,22,0.5,19.15,0.13780357142857064,0.0836996075901734
836,42334,Maison en rangée,2.7750000000000004,22.5,22.5,0,19.725,0.17471590909090992,0.1446300600600598
836,42334,Maison en rangée,2.7,22.5,22.5,0,19.8,0.18379797979797877,0.1016693681318684
836,42334,Maison en rangée,2.625,22.5,22,0.5,19.375,0.20218803418803508,0.1929194660568519
836,42334,Maison en rangée,2.55,22.5,22.25,0.25,19.7,0.24820879120879,0.24849700930438576
836,42334,Maison en rangée,2.475,22.5,22.75,-0.25,20.275,0.2573571428571431,0.24399785740264088
836,42334,Maison en rangée,2.4,22.5,22.75,-0.25,20.35,0.1838571428571431,0.05732605692284506
836,42334,Maison en rangée,1.3,22.5,22,0.5,20.7,0.08266666666666606,0.044375548726953186
836,42334,Maison en rangée,1.2,22.5,22.5,0,21.3,0.11016666666666607,0.045479444217087196
836,42334,Maison en rangée,1.275,22.5,22.5,0,21.225,0.07383333333333394,0.008157802197802448
836,42334,Maison en rangée,1.35,22.5,22.5,0,21.15,0.04566666666666606,0.008568786855854185
836,42334,Maison en rangée,1.425,22.5,22.5,0,21.075,0.05533333333333394,0.012087237618451582
836,42334,Maison en rangée,-0.5,22.5,21.25,1.25,21.75,0.46319999999999995,0.4650000000000001
836,42334,Maison en rangée,-0.275,22.5,22,0.5,22.275,0.4624,0.4477377049180327
836,42334,Maison en rangée,-0.04999999999999999,22.5,22.5,0,22.55,0.3933333333333335,0.348
836,42334,Maison en rangée,0.17500000000000004,22.5,23,-0.5,22.825,0.2979571428571428,0.2550590163934426
836,42334,Maison en rangée,0.4,22.5,23,-0.5,22.6,0.23037012987012964,0.14471458623958608
836,42334,Maison en rangée,-0.22499999999999998,22.5,22.5,0,22.725,0.21193939393939398,0.178086979688921
836,42334,Maison en rangée,-0.85,22.5,22,0.5,22.85,0.24476190476190504,0.2715344262295082
836,42334,Maison en rangée,-1.475,22.5,22.5,0,23.975,0.29763809523809504,0.31079344262295083
836,42334,Maison en rangée,-2.1,22.5,22.5,0,24.6,0.2998666666666668,0.27363934426229525
836,42334,Maison en rangée,-2.35,22.5,22.5,0,24.85,0.3071999999999998,0.32886721311475414
836,42334,Maison en rangée,-2.6,22.5,22.5,0,25.1,0.33166666666666694,0.32846065573770467
836,42334,Maison en rangée,-2.85,22.5,23,-0.5,25.85,0.2881285714285714,0.24698239981785058
836,42334,Maison en rangée,-3.1,22.5,23,-0.5,26.1,0.2211714285714288,0.1266176065632244
836,42334,Maison en rangée,-3.275,22.5,23,-0.5,26.275,0.15661428571428496,0.06935238095238128
836,42334,Maison en rangée,-3.45,22.5,23,-0.5,26.45,0.10128571428571467,0.021813310743959244
836,42334,Maison en rangée,-3.625,22.5,22.5,0,26.125,0.06466666666666697,0.012331985970975162
836,42334,Maison en rangée,-3.8,22.5,22.5,0,26.3,0.083,0.044454531611175144
836,42334,Maison en rangée,-3.9749999999999996,22.5,22.5,0,26.475,0.1105,0.04915580246913563
836,42334,Maison en rangée,-4.15,22.5,22.5,0,26.65,0.11066666666666607,0.04039090909090904
836,42334,Maison en rangée,-4.325,22.5,22.5,0,26.825,0.1105,0.04749829940106141
836,42334,Maison en rangée,-4.5,22.5,22,0.5,26.5,0.14746666666666716,0.12005070561289995
836,42334,Maison en rangée,-4.65,22.5,22.5,0,27.15,0.21189230769230744,0.2055117566625213
836,42334,Maison en rangée,-4.8,22.5,22.5,0,27.3,0.2303910256410254,0.17334563131701908
836,42334,Maison en rangée,-4.949999999999999,22.5,22.5,0,27.45,0.19347222222222263,0.10285599662509821
836,42334,Maison en rangée,-5.1,22.5,22.5,0,27.6,0.14744444444444435,0.06421428571428578
836,42334,Maison en rangée,-5.1499999999999995,22.5,22.75,-0.25,27.9,0.11060000000000036,0.03392605156037992
836,42334,Maison en rangée,-5.199999999999999,22.5,22.75,-0.25,27.95,0.09219999999999982,0.027336279461279447
836,42334,Maison en rangée,-5.25,22.5,23.8,-1.3000000000000007,29.05,0.05519999999999982,0.006541960252935799
836,42334,Maison en rangée,-5.449999999999999,22.5,22,0.5,27.45,0.1935,0.2395
836,42334,Maison en rangée,-5.5249999999999995,22.5,22,0.5,27.525,0.2979095238095233,0.32926666666666643
836,42334,Maison en rangée,-5.6,22.5,22.5,0,28.1,0.3405190476190483,0.3200401639344268
836,42334,Maison en rangée,-5.625,22.5,23,-0.5,28.625,0.28798351648351583,0.22494318542568498
836,42334,Maison en rangée,-5.65,22.5,23,-0.5,28.65,0.18851648351648417,0.06254504101416856
836,42334,Maison en rangée,-5.675,22.5,22.5,0,28.175,0.10146428571428533,0.024303418803418936
836,42334,Maison en rangée,-5.7,22.5,22.5,0,28.2,0.08305000000000018,0.02827841156552487
836,42334,Maison en rangée,-5.7,22.5,22.5,0,28.2,0.10119999999999982,0.04067886594443719
836,42334,Maison en rangée,-5.7,22.5,22.5,0,28.2,0.11985714285714312,0.06250987654320973
836,42334,Maison en rangée,-5.7,22.5,22.5,0,28.2,0.1474761904761899,0.09765219780219832
836,42334,Maison en rangée,-5.7,22.5,22.5,0,28.2,0.17496666666666624,0.12444610774992725
836,42334,Maison en rangée,-5.725,22.5,22.5,0,28.225,0.19360909090909081,0.14008542446941466
836,42334,Maison en rangée,-5.75,22.5,22.5,0,28.25,0.17496590909090992,0.08264903245942605
836,42334,Maison en rangée,-5.775,22.5,22.5,0,28.275,0.1382678571428569,0.0589794444444445
836,42334,Maison en rangée,-5.8,22.5,22.5,0,28.3,0.11985714285714312,0.04649466003316744
836,42334,Maison en rangée,-5.925,22.5,22.5,0,28.425,0.1105,0.04345251711748309
836,42334,Maison en rangée,-6.05,22.5,22.5,0,28.55,0.1105,0.04374689241407395
836,42334,Maison en rangée,-6.175,22.5,22.5,0,28.675,0.11083333333333394,0.046785759314812825
836,42334,Maison en rangée,-6.3,22.5,22,0.5,28.3,0.13816666666666605,0.09478133845298453
836,42334,Maison en rangée,-6.5,22.5,22,0.5,28.5,0.20269230769230853,0.20522462659380564
836,42334,Maison en rangée,-6.699999999999999,22.5,22,0.5,28.7,0.25145054945054834,0.26468278688524516
836,42334,Maison en rangée,-6.8999999999999995,22.5,22.5,0,29.4,0.2989904761904763,0.3100655737704928
836,42334,Maison en rangée,-7.1,22.5,22.5,0,29.6,0.31939999999999963,0.31034426229508244
836,42334,Maison en rangée,-7.35,22.5,22.5,0,29.85,0.30853333333333466,0.2917540983606559
836,42334,Maison en rangée,-7.6,22.5,22.5,0,30.1,0.2592666666666664,0.20025871842970872
836,42334,Maison en rangée,-7.85,22.5,22.75,-0.25,30.6,0.22112121212121202,0.14518942750133645
836,42334,Maison en rangée,-8.1,22.5,22.75,-0.25,30.85,0.1842121212121201,0.10517528227078765
836,42334,Maison en rangée,-8.25,22.5,22.75,-0.25,31,0.15670833333333395,0.08173938872909457
836,42334,Maison en rangée,-8.399999999999999,22.5,22.75,-0.25,31.15,0.147375,0.07927032967032938
836,42334,Maison en rangée,-8.549999999999999,22.5,22.75,-0.25,31.299999999999997,0.15669444444444525,0.09242142857142789
836,42334,Maison en rangée,-8.7,22.5,22.75,-0.25,31.45,0.17505555555555474,0.1200584298757094
836,42334,Maison en rangée,-8.95,22.5,22.75,-0.25,31.7,0.19359090909090992,0.1549664208164213
836,42334,Maison en rangée,-9.2,22.5,22.75,-0.25,31.95,0.20281818181818018,0.14964333333333435
836,42334,Maison en rangée,-9.45,22.5,23,-0.5,32.45,0.18420202020202123,0.11267151592811933
836,42334,Maison en rangée,-9.7,5,22.5,-17.5,32.2,0.09188888888888869,0.008565626710453822
836,42334,Maison en rangée,-13.1,22.5,20.25,2.25,33.35,0.46479999999999994,0.4667229508196722
836,42334,Maison en rangée,-13.175,22.5,21,1.5,34.175,0.46433333333333326,0.45294371584699444
836,42334,Maison en rangée,-13.25,22.5,21.5,1,34.75,0.46466666666666673,0.45406666666666684
836,42334,Maison en rangée,-13.325,22.5,22,0.5,35.325,0.44832380952380935,0.4290666666666664
836,42334,Maison en rangée,-13.4,22.5,22,0.5,35.4,0.4205714285714289,0.3673877049180326
836,42334,Maison en rangée,-13.525,22.5,22.5,0,36.025,0.37450476190476184,0.3973803278688524
836,42334,Maison en rangée,-13.65,22.5,22.5,0,36.15,0.3791999999999998,0.36001311475409875
836,42334,Maison en rangée,-13.775,22.5,22.5,0,36.275,0.384,0.3811868852459015
836,42334,Maison en rangée,-13.9,22.5,23.25,-0.75,37.15,0.31709743589743583,0.23872923497267767
836,42334,Maison en rangée,-13.925,22.5,23.25,-0.75,37.175,0.13976923076923095,0.015991463414634154
836,42334,Maison en rangée,-13.95,22.5,22.25,0.25,36.2,0.10066666666666697,0.10277662535723585
836,42334,Maison en rangée,-13.925,22.5,22.25,0.25,36.175,0.2126410256410254,0.2179743838802874
836,42334,Maison en rangée,-13.9,22.5,22.25,0.25,36.15,0.2635589743589744,0.26753698630136935
836,42334,Maison en rangée,-13.8,22.5,22.5,0,36.3,0.2812047619047617,0.29009508196721345
836,42334,Maison en rangée,-13.7,22.5,22.5,0,36.2,0.31092857142857155,0.308
836,42334,Maison en rangée,-13.6,22.5,22.5,0,36.1,0.3138000000000002,0.30875901639344283
836,42334,Maison en rangée,-13.5,22.5,22.5,0,36,0.3051999999999998,0.30854098360655735
836,42334,Maison en rangée,-13.2,22.5,22.5,0,35.7,0.29060000000000036,0.27133333333333304
836,42334,Maison en rangée,-12.9,22.5,22.5,0,35.4,0.2655428571428565,0.24961543715846984
